Feature,Day,Urea,Cell,Cell Seeding,Co-Cell Seeding,Co-Cell Seeding-2,Scaffold,Scaffold-1-Con,Scaffold-2-Con,Scaffold-3-Con,Modification,Modi-1-Con,Modi-2-Con,Cross-linking,Pore Size,Thick,Diameter,Porosity,Water uptake ratio,Young,Flow Rate,Fabrication,Fabr-para1,Fabr-para2,Fabr-para3
12-3D+DLS,12,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,13,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,14,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,15,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,16,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,17,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,18,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,19,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,20,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,22,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,23,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,24,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,25,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,26,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,27,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,28,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,29,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,30,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,31,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,32,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,33,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,34,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,35,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,36,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,37,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,38,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,39,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,40,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,41,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,42,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,43,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,44,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,45,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,46,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,47,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,48,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,49,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,50,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,51,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,52,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,53,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,54,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,55,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,56,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,57,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,58,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,59,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,60,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
13-Monoculture,2,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,3,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,4,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,6,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,7,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,8,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,10,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,11,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,12,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,13,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,14,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,15,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,16,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,17,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,18,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,19,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,20,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,21,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,22,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,23,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,24,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,25,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,26,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,27,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,28,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,29,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,30,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,31,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,32,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,33,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,34,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,35,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,36,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,37,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,38,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,39,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,40,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,41,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,42,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,43,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,44,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,45,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,46,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,47,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,48,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,49,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,50,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,51,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,52,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,53,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,54,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,55,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,56,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,57,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,58,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,59,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Monoculture,60,,10.0,0.8,-1.0,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,2,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,3,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,4,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,6,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,7,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,8,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,10,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,11,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,12,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,13,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,14,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,15,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,16,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,17,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,18,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,19,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,20,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,21,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,22,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,23,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,24,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,25,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,26,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,27,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,28,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,29,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,30,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,31,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,32,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,33,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,34,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,35,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,36,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,37,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,38,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,39,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,40,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,41,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,42,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,43,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,44,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,45,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,46,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,47,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,48,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
13-Coculture,49,,10.11,0.8,0.1,-1.0,13.0,5.9,-1.0,-1.0,10.1,,0.08,,462.0,2.5,5.0,,,,0,5.0,1.0,4.0,1.0
