Feature,Day,Albumin,Cell,Cell Seeding,Co-Cell Seeding,Co-Cell Seeding-2,Scaffold,Scaffold-1-Con,Scaffold-2-Con,Scaffold-3-Con,Modification,Modi-1-Con,Modi-2-Con,Cross-linking,Pore Size,Thick,Diameter,Porosity,Water uptake ratio,Young,Flow Rate,Fabrication,Fabr-para1,Fabr-para2,Fabr-para3
20-Fiber(+O2),48,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),49,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),50,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),51,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),52,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),53,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),54,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),55,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),56,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),57,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),58,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),59,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),60,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",1,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",3,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",4,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",6,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",8,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",9,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",11,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",13,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",14,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",16,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",18,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",19,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",21,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",22,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",23,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",25,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",26,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",27,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",29,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",30,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",31,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",32,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",33,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",34,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",35,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",36,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",37,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",38,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",39,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",40,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",41,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",42,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",43,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",44,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",45,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",46,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",47,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",48,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",49,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",50,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",51,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",52,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",53,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",54,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",55,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",56,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",57,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",58,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",59,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
"20-Fiber(+3T3,O2)",60,,10.17,30.0,10.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
21-H+E,1,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,2,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,5,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,7,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,9,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,10,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,11,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,12,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,13,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,15,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,16,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,17,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,18,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,19,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,21,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,22,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,23,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,24,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,25,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,26,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,27,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,28,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,29,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,30,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,31,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,32,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,33,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,34,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,35,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,36,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,37,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,38,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,39,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,40,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,41,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,42,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,43,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,44,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,45,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,46,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,47,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,48,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,49,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,50,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,51,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,52,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,53,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,54,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,55,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,56,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,57,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,58,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,59,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+E,60,,10.0,0.75,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,1,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,2,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,5,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,7,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,9,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,10,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,11,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,12,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,13,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,15,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,16,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,17,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,18,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,19,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,21,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,22,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,23,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,24,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,25,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,26,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,27,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,28,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,29,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,30,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,31,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,32,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,33,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,34,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,35,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,36,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,37,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,38,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,39,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,40,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,41,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,42,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,43,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,44,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
21-H+M+E,45,,10.15,0.75,0.15,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,0,6.14,2.0,7.5,37.0
